案件編號,發生日期,GPS經度,GPS緯度,案件類別名稱,地址類型名稱,發生縣市名稱,受傷人數,天候名稱, 速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要
11001AC191B2981,20210119,120.232802,22.985363,交通事故,一般地址,臺南市東區中華東路2段108號,1,晴,40,單路部分,路段,無號誌,車與車,其他引起事故之違規或不當行為
11001AC191B2986,20210127,120.226643,23.000131,交通事故,交叉路口,臺南市東區小東路段號小東路132,1,晴,40,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全間隔
11001AC191B2997,20210118,120.235462,22.984451,交通事故,一般地址,臺南市東區富農街1段290-7號,2,晴,50,交岔路,路段,無號誌,車與車,未注意車前狀態
11001AC191B3000,20210129,120.24179,22.979847,交通事故,其他,臺南市東區段號裕忠路與裕敬路口,2,晴,40,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3003,20210123,120.222757,22.995905,交通事故,其他,臺南市東區段號大學路(成大自強校區)大門口,1,晴,30,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11001AC191B3018,20210129,120.225395,22.978944,交通事故,交叉路口,臺南市東區崇善路段號崇善路182,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3022,20210129,120.211743,22.981865,交通事故,一般地址,臺南市東區大同路1段303號,1,晴,50,單路部分,路段,無號誌,車與車,未依規定讓車
11001AC191B3024,20210114,120.229625,22.972802,交通事故,交叉路口,臺南市東區崇善路段號崇德十一街,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11001AC191B3026,20210129,120.231189,22.992974,交通事故,交叉路口,臺南市東區凱旋路段號東光路,1,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,違反號誌管制或指揮
11001AC191B3035,20210102,120.228923,22.985064,交通事故,交叉路口,臺南市東區裕農路段28870號裕豐街84,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3041,20210129,120.215912,22.982029,交通事故,其他,臺南市東區段號林森路一段與崇明路路口,2,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,違反號誌管制或指揮
11001AC191B3046,20210118,120.218668,22.996209,交通事故,其他,臺南市東區段號大學路成大會館停車場前,1,晴,30,單路部分,路段,無號誌,車與車,右轉彎未依規定
11001AC191B3048,20210130,120.227491,22.971106,交通事故,交叉路口,臺南市東區崇德路段號崇德十三街,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3049,20210104,120.229276,22.986886,交通事故,一般地址,臺南市東區裕農路段343-1號,1,晴,40,單路部分,路段,無號誌,汽(機)車本身,不明原因肇事
11001AC191B3050,20210104,120.234645,22.981849,交通事故,交叉路口,臺南市東區富農街段號富農街131,1,晴,50,交岔路,交叉路口,行車管制號誌,汽(機)車本身,其他引起事故之違規或不當行為
11001AC191B3064,20210122,120.218565,22.985812,交通事故,交叉路口,臺南市東區長榮路1段號府東街,1,雨,60,交岔路,交叉路口,行車管制號誌,汽(機)車本身,未注意車前狀態
11001AC191B3066,20210129,120.213648,22.988197,交通事故,一般地址,臺南市東區東門路1段96號,1,晴,30,單路部分,路段,無號誌,車與車,未依規定讓車
11001AC191B3067,20210130,120.226927,22.985761,交通事故,其他,臺南市東區段號裕農路與裕豐街口,2,晴,40,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11001AC191B3082,20210116,120.228463,22.989872,交通事故,交叉路口,臺南市東區東寧路段號東興路,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未保持行車安全距離
11001AC191B3084,20210130,120.214763,22.986852,交通事故,交叉路口,臺南市東區光華街段號光華街229,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3089,20210127,120.228064,22.970843,交通事故,一般地址,臺南市東區崇德十四街段9號,1,晴,50,單路部分,路段,無號誌,人與汽(機)車,未注意車前狀態
11001AC191B3092,20210101,120.227527,22.962851,交通事故,交叉路口,臺南市東區東智街段號崇德路,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11001AC191B3106,20210130,120.226786,22.985037,交通事故,交叉路口,臺南市東區裕豐街段號裕豐街84,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3108,20210130,120.2305,22.99912,交通事故,交叉路口,臺南市東區小東路段號東和路,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3110,20210102,120.232231,22.97273,交通事故,一般地址,臺南市東區仁和路段91之1號,1,晴,30,單路部分,路段,無號誌,車與車,未依規定讓車
11001AC191B3130,20210130,120.234195,22.97174,交通事故,一般地址,臺南市東區仁和路段10747號,1,晴,30,單路部分,路段,無號誌,車與車,倒車未依規定
11001AC191B3137,20210130,120.2118,22.994489,交通事故,交叉路口,臺南市東區北門路段號民族路,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3141,20210104,120.2242,22.995817,交通事故,交叉路口,臺南市東區林森路2段號大學路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,起步未注意其他車(人)安全
11001AC191B3143,20210108,120.21303,22.9944,交通事故,其他,臺南市東區段號民族地下道與東寧地下道口,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,左轉彎未依規定
11001AC191B3145,20210130,120.215243,22.982251,交通事故,其他,臺南市東區段號林森路一段與林森路一段153巷路口,2,晴,5,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3147,20210124,120.230781,22.982517,交通事故,交叉路口,臺南市東區中華東路2段號中華東路2295,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,右轉彎未依規定
11001AC191B3148,20210130,120.230043,22.978006,交通事故,其他,臺南市東區段號仁和路42號之1號前,1,晴,0,單路部分,路段,無號誌,人與汽(機)車,穿越道路未注意左右來車
11001AC191B3151,20210116,120.229246,22.985049,交通事故,交叉路口,臺南市東區裕農路段28860號東門路301,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3157,20210116,120.218131,22.99623,交通事故,交叉路口,臺南市東區大學路段號勝利路,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,右轉彎未依規定
11001AC191B3160,20210124,120.233279,22.997942,交通事故,交叉路口,臺南市東區莊敬路段號中華東路110,1,晴,50,交岔路,交叉路口,無號誌,人與汽(機)車,未注意車前狀態
11001AC191B3162,20210118,120.221736,22.978071,交通事故,一般地址,臺南市東區崇德路段271號0崇學路,1,晴,50,交岔路,交叉路口,無號誌,車與車,變換車道或方向不當
11001AC191B3163,20210124,120.234265,22.992697,交通事故,其他,臺南市東區段號中華東路一段與平實路口以東20公尺處,1,晴,50,單路部分,路段,無號誌,車與車,未注意車前狀態
11001AC191B3164,20210125,120.236302,22.968352,交通事故,交叉路口,臺南市東區自由路1段號仁和路13960,1,晴,50,交岔路,交叉路口,閃光號誌,車與車,左轉彎未依規定
11001AC191B3167,20210130,120.228076,22.992821,交通事故,其他,臺南市東區段號怡東路與怡東路72巷口,2,晴,40,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3169,20210118,120.222259,22.977433,交通事故,一般地址,臺南市東區崇德路段278號3,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,未保持行車安全間隔
11001AC191B3172,20210125,120.212261,22.984958,交通事故,交叉路口,臺南市東區裕農路段180號裕農三街,1,晴,50,交岔路,交叉路口,無號誌,車與車,尚未發現肇事因素
11001AC191B3179,20210130,120.23141,22.983879,交通事故,一般地址,臺南市東區中華東路2段158號,1,晴,60,單路部分,路段,無號誌,車與車,未依規定讓車
11001AC191B3185,20210116,120.233031,22.968201,交通事故,交叉路口,臺南市東區崇善東路段號德高街,2,晴,30,交岔路,交叉路口,閃光號誌,車與車,未依規定讓車
11001AC191B3186,20210117,120.234995,22.988562,交通事故,交叉路口,臺南市東區裕農路段號裕農路605,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3190,20210130,120.22162,22.992787,交通事故,一般地址,臺南市東區長榮路3段3號,1,晴,40,交岔路,交叉路口,行車管制號誌,車與車,左轉彎未依規定
11001AC191B3202,20210130,120.214708,22.974227,交通事故,一般地址,臺南市東區大同路2段307號,1,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3203,20210101,120.225758,22.975214,交通事故,交叉路口,臺南市東區崇德路段號崇德五街,2,晴,50,交岔路,交叉路口,無號誌,車與車,未保持行車安全距離
11001AC191B3205,20210104,120.224398,22.99111,交通事故,交叉路口,臺南市東區林森路2段號東寧路,2,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,未注意車前狀態
11001AC191B3217,20210104,120.227014,22.978489,交通事故,一般地址,臺南市東區中華東路3段140號,1,晴,40,單路部分,路段,無號誌,車與車,違規停車或暫停不當而肇事
11001AC191B3218,20210131,120.226648,22.984163,交通事故,一般地址,臺南市東區裕豐街段56號,1,晴,50,單路部分,路段,無號誌,車與車,未注意車前狀態
11001AC191B3224,20210104,120.21607,22.966951,交通事故,一般地址,臺南市東區大同路2段677號,1,晴,40,單路部分,路段,無號誌,車與車,未保持行車安全距離
11001AC191B3239,20210131,120.245029,22.990134,交通事故,交叉路口,臺南市東區裕農路段號裕信路,2,晴,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3240,20210122,120.217395,22.996406,交通事故,一般地址,臺南市東區大學路西段段37號,1,晴,50,單路部分,路段,無號誌,車與車,變換車道或方向不當
11001AC191B3261,20210125,120.221613,22.984876,交通事故,交叉路口,臺南市東區林森路1段號崇仁街,1,晴,50,交岔路,交叉路口,無號誌,車與車,右轉彎未依規定
11001AC191B3271,20210129,120.215089,22.987792,交通事故,一般地址,臺南市東區東門路1段159號,2,晴,50,交岔路,路段,行車管制號誌,車與車,起步未注意其他車(人)安全
11001AC191B3273,20210129,120.225682,22.971586,交通事故,交叉路口,臺南市東區崇明路段號崇明十五街,1,晴,50,交岔路,路段,無號誌,汽(機)車本身,未注意車前狀態
11001AC191B3280,20210130,120.234767,22.998247,交通事故,交叉路口,臺南市東區中華東路段號小東路,1,晴,60,交岔路,路段,行車管制號誌(附設行人專用號誌),車與車,未注意車前狀態
11001AC191B3298,20210102,120.237883,22.974604,交通事故,交叉路口,臺南市東區東門路3段338號靜修街,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3311,20210103,120.215769,22.995664,交通事故,交叉路口,臺南市東區育樂街段號育樂街66,1,晴,30,交岔路,交叉路口,無號誌,車與車,左轉彎未依規定
11001AC191B3329,20210122,120.234564,22.976329,交通事故,一般地址,臺南市東區東門路3段22681號,1,雨,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3334,20210127,120.22393,22.985245,交通事故,一般地址,臺南市東區東門路2段181號,1,晴,50,單路部分,路段,無號誌,車與車,未依規定減速
11001AC191B3335,20210113,120.218787,22.986615,交通事故,交叉路口,臺南市東區東門路1段號長榮路2,1,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,未依規定讓車
11001AC191B3340,20210110,120.220312,22.992107,交通事故,交叉路口,臺南市東區東寧路段號東寧路15,3,陰,40,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3343,20210129,120.227481,22.972577,交通事故,一般地址,臺南市東區崇德路段579號,2,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3348,20210121,120.22942,22.968693,交通事故,交叉路口,臺南市東區崇德十七街段號崇德十八街,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3355,20210129,120.215007,22.992625,交通事故,其他,臺南市東區段號東寧路西段地下道,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,疲勞(患病)駕駛失控
11001AC191B3358,20210126,120.212254,22.997052,交通事故,其他,臺南市東區段號北門路火車站前,1,晴,50,圓環廣場,路段,行車管制號誌,汽(機)車本身,方向操縱系統故障
11001AC191B3359,20210126,120.223091,22.974257,交通事故,交叉路口,臺南市東區中華東路段號崇明路,1,晴,60,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),汽(機)車本身,未注意車前狀態
11001AC191B3380,20210111,120.22134,22.978344,交通事故,一般地址,臺南市東區崇德路段263號,1,陰,40,單路部分,路段,無號誌,汽(機)車本身,未注意車前狀態
11001AC191B3392,20210112,120.226968,22.999635,交通事故,其他,臺南市東區段號小東路198巷6弄口,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3426,20210131,120.228049,22.999088,交通事故,一般地址,臺南市東區光明街段32號,2,晴,0,單路部分,路段,無號誌,車與車,起步未注意其他車(人)安全
11001AC191B3431,20210113,120.230562,22.980343,交通事故,一般地址,臺南市東區東門路3段31號,1,晴,60,單路部分,路段,無號誌,車與車,變換車道或方向不當
11001AC191B3433,20210114,120.214775,22.986865,交通事故,交叉路口,臺南市東區光華街段號光華街229,2,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3441,20210124,120.236403,22.998366,交通事故,交叉路口,臺南市東區小東路段號忠義街,1,晴,60,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3443,20210127,120.213667,22.981722,交通事故,其他,臺南市東區段號林森地下道機慢車優先道(西向),2,晴,50,單路部分,路段,無號誌,車與車,未保持行車安全距離
11001AC191B3446,20210125,120.212037,22.996713,交通事故,其他,臺南市東區段號北門路火車站前,1,陰,50,交岔路,交叉路口,行車管制號誌,車與車,未依規定讓車
11001AC191B3451,20210125,120.22004,22.977622,交通事故,交叉路口,臺南市東區崇明路段號崇明路308,1,晴,30,交岔路,交叉路口,行車管制號誌,車與車,違反號誌管制或指揮
11001AC191B3459,20210125,120.228704,22.984102,交通事故,一般地址,臺南市東區東門路2段30174號,1,晴,0,交岔路,交叉路口,無號誌,人與汽(機)車,穿越道路未注意左右來車
11001AC191B3462,20210131,120.234586,22.996769,交通事故,交叉路口,臺南市東區中華東路段號平實一街,1,晴,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),車與車,左轉彎未依規定
11001AC191B3476,20210104,120.213113,23.001691,交通事故,交叉路口,臺南市東區北門路2段號小東路,1,晴,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),汽(機)車本身,其他引起事故之違規或不當行為
11001AC191B3477,20210119,120.211837,22.991515,交通事故,一般地址,臺南市東區青年路段平交道號,1,晴,50,單路部分,路段,無號誌,汽(機)車本身,其他引起事故之違規或不當行為
11001AC191B3492,20210127,120.232586,22.979409,交通事故,一般地址,臺南市東區東門路3段101號,1,晴,60,單路部分,路段,無號誌,車與車,未依規定讓車
11001AC191B3500,20210127,120.223553,22.986321,交通事故,交叉路口,臺南市東區衛國街段106號衛國街10629,1,晴,30,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3503,20210121,120.230353,22.987366,交通事故,一般地址,臺南市東區裕農路段375號,2,晴,40,交岔路,交叉路口,無號誌,車與車,未注意車前狀態
11001AC191B3522,20210130,120.232718,22.984707,交通事故,交叉路口,臺南市東區中華東路2段185號中華東路2,1,晴,50,交岔路,交叉路口,無號誌,車與車,未依規定讓車
11001AC191B3549,20210127,120.23667,22.983205,交通事故,一般地址,臺南市東區裕學路段185155號,1,晴,30,單路部分,路段,無號誌,車與車,未靠右行駛
11001AC191B3550,20210117,120.233375,22.965653,交通事故,交叉路口,臺南市東區崇善路段號崇善十四街,1,陰,40,交岔路,交叉路口,行車管制號誌,車與車,未注意車前狀態
